NAME,B19013_001E,B01003_001E,zip code tabulation area
ZCTA5 77385,112798,26889,77385
ZCTA5 77386,130094,69549,77386
ZCTA5 77388,101588,52910,77388
ZCTA5 77389,145228,44545,77389
ZCTA5 77396,76506,58893,77396
ZCTA5 77401,236037,17125,77401
ZCTA5 77406,143023,65716,77406
ZCTA5 77407,101595,81459,77407
ZCTA5 77412,-666666666,10,77412
ZCTA5 77414,57545,23879,77414
ZCTA5 77415,-666666666,178,77415
ZCTA5 77417,60809,3232,77417
ZCTA5 77418,80000,10467,77418
ZCTA5 77419,-666666666,778,77419
ZCTA5 77420,79583,2461,77420
ZCTA5 77422,75223,14548,77422
ZCTA5 77423,82280,16689,77423
ZCTA5 77426,78229,2193,77426
ZCTA5 77428,-666666666,126,77428
ZCTA5 77429,117931,95938,77429
ZCTA5 77430,94583,1916,77430
ZCTA5 77431,-666666666,204,77431
ZCTA5 77432,-666666666,0,77432
ZCTA5 77433,137348,112211,77433
ZCTA5 77434,71964,4037,77434
ZCTA5 77435,63702,4376,77435
ZCTA5 77436,-666666666,0,77436
ZCTA5 77437,72490,18886,77437
ZCTA5 77440,-666666666,169,77440
ZCTA5 77441,177591,32905,77441
ZCTA5 77442,65761,1434,77442
ZCTA5 77443,-666666666,123,77443
ZCTA5 77444,-666666666,793,77444
ZCTA5 77445,63650,14943,77445
ZCTA5 77446,19262,6060,77446
ZCTA5 77447,111932,22766,77447
ZCTA5 77448,-666666666,88,77448
ZCTA5 77449,85934,123042,77449
ZCTA5 77450,105607,73226,77450
ZCTA5 77451,41838,510,77451
ZCTA5 77453,-666666666,93,77453
ZCTA5 77454,-666666666,180,77454
ZCTA5 77455,58601,1593,77455
ZCTA5 77456,53929,1447,77456
ZCTA5 77457,-666666666,460,77457
ZCTA5 77458,-666666666,13,77458
ZCTA5 77459,132758,81251,77459
ZCTA5 77460,-666666666,96,77460
ZCTA5 77461,89360,12397,77461
ZCTA5 77464,58140,457,77464
ZCTA5 77465,69500,7267,77465
ZCTA5 77466,43708,258,77466
ZCTA5 77467,-666666666,22,77467
ZCTA5 77468,-666666666,0,77468
ZCTA5 77469,101546,65159,77469
ZCTA5 77470,38977,381,77470
ZCTA5 77471,71018,45078,77471
ZCTA5 77473,-666666666,32,77473
ZCTA5 77474,76210,14846,77474
ZCTA5 77475,60528,413,77475
ZCTA5 77476,-666666666,341,77476
ZCTA5 77477,73290,32722,77477
ZCTA5 77478,116205,22699,77478
ZCTA5 77479,162381,92355,77479
ZCTA5 77480,63981,8252,77480
ZCTA5 77481,-666666666,128,77481
ZCTA5 77482,63581,2047,77482
ZCTA5 77483,-666666666,337,77483
ZCTA5 77484,71446,13772,77484
ZCTA5 77485,45667,3865,77485
ZCTA5 77486,85182,7330,77486
ZCTA5 77488,58770,14129,77488
ZCTA5 77489,74097,39054,77489
ZCTA5 77493,113388,62264,77493
ZCTA5 77494,146105,137213,77494
ZCTA5 77498,98394,53092,77498
ZCTA5 77502,59337,36126,77502
ZCTA5 77503,64977,23899,77503
ZCTA5 77504,52784,25758,77504
ZCTA5 77505,94643,23686,77505
ZCTA5 77506,50045,35243,77506
ZCTA5 77507,74536,578,77507
ZCTA5 77510,96284,13938,77510
ZCTA5 77511,77015,51984,77511
ZCTA5 77514,73500,5213,77514
ZCTA5 77515,89029,33092,77515
ZCTA5 77517,83484,5665,77517
ZCTA5 77518,54806,9935,77518
ZCTA5 77519,78958,556,77519
ZCTA5 77520,54249,35724,77520
ZCTA5 77521,76012,65920,77521
ZCTA5 77523,120839,28411,77523
ZCTA5 77530,64151,32065,77530
ZCTA5 77531,71583,16260,77531
ZCTA5 77532,89740,31778,77532
ZCTA5 77533,59079,1133,77533
ZCTA5 77534,105500,3406,77534
ZCTA5 77535,81407,38037,77535
ZCTA5 77536,96297,32421,77536
ZCTA5 77538,75625,818,77538
ZCTA5 77539,85263,47164,77539
ZCTA5 77541,59513,16574,77541
ZCTA5 77545,91101,25863,77545
ZCTA5 77546,121914,54082,77546
ZCTA5 77547,53854,9380,77547
ZCTA5 77550,46262,23542,77550
ZCTA5 77551,59792,22031,77551
ZCTA5 77554,87093,9973,77554
ZCTA5 77555,-666666666,2,77555
ZCTA5 77560,112602,1095,77560
ZCTA5 77561,-666666666,20,77561
ZCTA5 77562,63636,9805,77562
ZCTA5 77563,80199,10212,77563
ZCTA5 77564,51281,1876,77564
ZCTA5 77565,85726,6583,77565
ZCTA5 77566,91406,30057,77566
ZCTA5 77568,72912,21118,77568
ZCTA5 77571,83795,37659,77571
ZCTA5 77573,122783,97871,77573
ZCTA5 77575,52238,16617,77575
ZCTA5 77577,64196,1288,77577
ZCTA5 77578,132571,27195,77578
ZCTA5 77580,-666666666,0,77580
ZCTA5 77581,106556,50240,77581
ZCTA5 77582,101771,278,77582
ZCTA5 77583,107510,47646,77583
ZCTA5 77584,116373,90979,77584
ZCTA5 77585,-666666666,1123,77585
ZCTA5 77586,115301,24019,77586
ZCTA5 77587,52407,16058,77587
ZCTA5 77590,63274,33145,77590
ZCTA5 77591,66010,16840,77591
ZCTA5 77597,-666666666,507,77597
ZCTA5 77598,59758,26638,77598
ZCTA5 77611,102791,9550,77611
ZCTA5 77612,63683,9152,77612
ZCTA5 77613,66250,686,77613
ZCTA5 77614,-666666666,512,77614
ZCTA5 77615,55625,256,77615
ZCTA5 77616,-666666666,859,77616
ZCTA5 77617,72885,38,77617
ZCTA5 77619,70485,17021,77619
ZCTA5 77622,104444,1799,77622
ZCTA5 77623,75938,595,77623
ZCTA5 77624,42388,706,77624
ZCTA5 77625,70183,9384,77625
ZCTA5 77627,75778,21951,77627
ZCTA5 77629,55833,524,77629
ZCTA5 77630,63588,29744,77630
ZCTA5 77632,82828,22166,77632
ZCTA5 77640,50832,17480,77640
ZCTA5 77642,41677,38051,77642
ZCTA5 77650,71700,2362,77650
ZCTA5 77651,84335,13627,77651
ZCTA5 77655,73036,266,77655
ZCTA5 77656,61084,17132,77656
ZCTA5 77657,93225,21691,77657
ZCTA5 77659,108461,5847,77659
ZCTA5 77660,61250,1141,77660
ZCTA5 77661,-666666666,393,77661
ZCTA5 77662,71755,25193,77662
ZCTA5 77663,74038,309,77663
ZCTA5 77664,66786,2590,77664
ZCTA5 77665,81021,7751,77665
ZCTA5 77701,48711,12328,77701
ZCTA5 77702,67344,3497,77702
ZCTA5 77703,31136,11640,77703
ZCTA5 77705,49964,37988,77705
ZCTA5 77706,77644,30754,77706
ZCTA5 77707,73782,17538,77707
ZCTA5 77708,59865,12398,77708
ZCTA5 77713,87335,15373,77713
ZCTA5 77801,35575,15253,77801
ZCTA5 77802,68132,25303,77802
ZCTA5 77803,50953,31923,77803
ZCTA5 77807,72605,13068,77807
ZCTA5 77808,102781,14334,77808
ZCTA5 77830,100542,2907,77830
ZCTA5 77831,72115,3163,77831
ZCTA5 77833,67887,28234,77833
ZCTA5 77835,118814,3036,77835
ZCTA5 77836,79567,12469,77836
ZCTA5 77837,66250,1347,77837
ZCTA5 77840,31278,55186,77840
ZCTA5 77843,-666666666,7905,77843
ZCTA5 77845,90434,74612,77845
ZCTA5 77852,-666666666,18,77852
ZCTA5 77853,59777,1052,77853
ZCTA5 77855,-666666666,142,77855
ZCTA5 77856,90889,4832,77856
ZCTA5 77857,60511,1261,77857
ZCTA5 77859,52214,7516,77859
ZCTA5 77861,67857,2785,77861
ZCTA5 77863,-666666666,370,77863
ZCTA5 77864,63719,7635,77864
ZCTA5 77865,64063,1818,77865
ZCTA5 77866,-666666666,0,77866
ZCTA5 77867,-666666666,181,77867
ZCTA5 77868,61949,18863,77868
ZCTA5 77871,65938,2744,77871
ZCTA5 77872,85950,2304,77872
ZCTA5 77873,77976,1179,77873
ZCTA5 77875,-666666666,0,77875
ZCTA5 77876,69559,144,77876
ZCTA5 77878,48977,706,77878
ZCTA5 77879,70808,4775,77879
ZCTA5 77880,89572,2954,77880
ZCTA5 77882,-666666666,34,77882
ZCTA5 77901,57728,39965,77901
ZCTA5 77904,86821,29989,77904
ZCTA5 77905,81925,16346,77905
ZCTA5 77950,39125,197,77950
ZCTA5 77951,37140,1442,77951
ZCTA5 77954,64654,11007,77954
ZCTA5 77957,60890,8919,77957
ZCTA5 77960,-666666666,0,77960
ZCTA5 77961,-666666666,40,77961
ZCTA5 77962,60875,3325,77962
ZCTA5 77963,56466,5109,77963
ZCTA5 77964,63500,8061,77964
ZCTA5 77968,80281,3022,77968
ZCTA5 77969,71354,158,77969
ZCTA5 77970,-666666666,281,77970
ZCTA5 77971,57991,716,77971
ZCTA5 77973,-666666666,28,77973
ZCTA5 77974,67500,670,77974
ZCTA5 77975,61422,1782,77975
ZCTA5 77976,-666666666,15,77976
ZCTA5 77977,28000,503,77977
ZCTA5 77978,106806,498,77978
ZCTA5 77979,68877,16179,77979
ZCTA5 77982,81917,698,77982
ZCTA5 77983,96182,2707,77983
ZCTA5 77984,87373,4630,77984
ZCTA5 77986,-666666666,0,77986
ZCTA5 77987,86827,207,77987
ZCTA5 77988,85592,360,77988
ZCTA5 77990,65417,783,77990
ZCTA5 77991,123935,564,77991
ZCTA5 77993,75724,304,77993
ZCTA5 77994,85257,513,77994
ZCTA5 77995,53129,10244,77995
ZCTA5 78001,-666666666,0,78001
ZCTA5 78002,64082,7482,78002
ZCTA5 78003,54500,9594,78003
ZCTA5 78004,160147,541,78004
ZCTA5 78005,77938,1330,78005
ZCTA5 78006,110955,42200,78006
ZCTA5 78007,39318,229,78007
ZCTA5 78008,-666666666,378,78008
ZCTA5 78009,102724,9494,78009
ZCTA5 78010,70900,3819,78010
ZCTA5 78011,29089,1386,78011
ZCTA5 78012,47708,364,78012
ZCTA5 78013,79770,5305,78013
ZCTA5 78014,58216,5542,78014
ZCTA5 78015,155488,23548,78015
ZCTA5 78016,57609,11302,78016
ZCTA5 78017,51111,6160,78017
ZCTA5 78019,48855,1575,78019
ZCTA5 78021,-666666666,19,78021
ZCTA5 78022,56989,4694,78022
ZCTA5 78023,129701,28585,78023
ZCTA5 78024,76065,1157,78024
ZCTA5 78025,65699,5060,78025
ZCTA5 78026,77257,6438,78026
ZCTA5 78027,108434,576,78027
ZCTA5 78028,65486,40829,78028
ZCTA5 78029,-666666666,0,78029
ZCTA5 78039,74013,2311,78039
ZCTA5 78040,35742,36115,78040
ZCTA5 78041,61007,47089,78041
ZCTA5 78043,54280,44044,78043
ZCTA5 78044,-666666666,364,78044
ZCTA5 78045,89334,67185,78045
ZCTA5 78046,53601,71965,78046
ZCTA5 78050,91212,697,78050
ZCTA5 78052,69018,6221,78052
ZCTA5 78055,71635,1918,78055
ZCTA5 78056,122026,2431,78056
ZCTA5 78057,63967,509,78057
ZCTA5 78058,100179,948,78058
ZCTA5 78059,72254,6139,78059
ZCTA5 78061,47567,9968,78061
ZCTA5 78062,-666666666,0,78062
ZCTA5 78063,79066,10594,78063
ZCTA5 78064,69407,16420,78064
ZCTA5 78065,63653,11835,78065
ZCTA5 78066,92813,387,78066
ZCTA5 78067,71208,719,78067
ZCTA5 78069,71071,6904,78069
ZCTA5 78070,115076,19836,78070
ZCTA5 78071,44910,3478,78071
ZCTA5 78072,45417,277,78072
ZCTA5 78073,65342,9510,78073
ZCTA5 78074,-666666666,60,78074
ZCTA5 78075,50819,304,78075
ZCTA5 78076,35763,13085,78076
ZCTA5 78101,90413,8272,78101
ZCTA5 78102,59591,27000,78102
ZCTA5 78104,71875,112,78104
ZCTA5 78107,-666666666,294,78107
ZCTA5 78108,117304,48458,78108
ZCTA5 78109,87635,56372,78109
ZCTA5 78111,-666666666,0,78111
ZCTA5 78112,54445,9959,78112
ZCTA5 78113,90191,3258,78113
ZCTA5 78114,84260,23975,78114
ZCTA5 78116,86726,252,78116
ZCTA5 78117,90089,756,78117
ZCTA5 78118,63041,4097,78118
ZCTA5 78119,45694,7023,78119
ZCTA5 78121,126726,15001,78121
ZCTA5 78122,91776,313,78122
ZCTA5 78123,95700,2271,78123
ZCTA5 78124,82534,6907,78124
ZCTA5 78125,30833,26,78125
ZCTA5 78130,84426,95787,78130
ZCTA5 78132,126934,40383,78132
ZCTA5 78133,80777,21830,78133
ZCTA5 78140,49032,3190,78140
ZCTA5 78141,42361,908,78141
ZCTA5 78142,35938,31,78142
ZCTA5 78143,-666666666,177,78143
ZCTA5 78144,-666666666,0,78144
ZCTA5 78145,31563,48,78145
ZCTA5 78146,48393,740,78146
ZCTA5 78147,72961,1646,78147
ZCTA5 78148,75395,22630,78148
ZCTA5 78150,-666666666,0,78150
ZCTA5 78151,38904,1513,78151
ZCTA5 78152,102212,3958,78152
ZCTA5 78154,97465,40898,78154
ZCTA5 78155,71367,53449,78155
ZCTA5 78159,33542,604,78159
ZCTA5 78160,62188,4705,78160
ZCTA5 78161,75966,602,78161
ZCTA5 78162,43274,240,78162
ZCTA5 78163,133681,17455,78163
ZCTA5 78164,66451,3418,78164
ZCTA5 78201,46129,43426,78201
ZCTA5 78202,43708,9952,78202
ZCTA5 78203,34815,4845,78203
ZCTA5 78204,54667,11944,78204
ZCTA5 78205,34631,1653,78205
ZCTA5 78207,30655,54128,78207
ZCTA5 78208,23194,3877,78208
ZCTA5 78209,84180,43363,78209
ZCTA5 78210,51990,34740,78210
ZCTA5 78211,54279,30589,78211
ZCTA5 78212,60222,26670,78212
ZCTA5 78213,53342,41603,78213
ZCTA5 78214,41334,21884,78214
ZCTA5 78215,82128,3258,78215
ZCTA5 78216,55488,42044,78216
ZCTA5 78217,56852,33959,78217
ZCTA5 78218,56833,38291,78218
ZCTA5 78219,52147,16946,78219
ZCTA5 78220,41244,18497,78220
ZCTA5 78221,63114,41580,78221
ZCTA5 78222,64251,25008,78222
ZCTA5 78223,50352,57298,78223
ZCTA5 78224,57965,20671,78224
ZCTA5 78225,46829,13188,78225
ZCTA5 78226,32340,6907,78226
ZCTA5 78227,48049,44091,78227
ZCTA5 78228,50865,55474,78228
ZCTA5 78229,46718,35195,78229
ZCTA5 78230,71564,42070,78230
ZCTA5 78231,103538,9966,78231
ZCTA5 78232,84633,36277,78232
ZCTA5 78233,73729,47659,78233
ZCTA5 78234,100096,6281,78234
ZCTA5 78235,64919,2440,78235
ZCTA5 78236,96771,7629,78236
ZCTA5 78237,40233,36930,78237
ZCTA5 78238,56227,26250,78238
ZCTA5 78239,71455,29855,78239
ZCTA5 78240,62203,57014,78240
ZCTA5 78242,48979,35976,78242
ZCTA5 78243,-666666666,251,78243
ZCTA5 78244,67789,37861,78244
ZCTA5 78245,87890,91388,78245
ZCTA5 78247,89184,51979,78247
ZCTA5 78248,130605,14127,78248
ZCTA5 78249,80851,61772,78249
ZCTA5 78250,80289,57849,78250
ZCTA5 78251,78025,61683,78251
ZCTA5 78252,79635,18256,78252
ZCTA5 78253,104260,67578,78253
ZCTA5 78254,115823,78865,78254
ZCTA5 78255,151673,18107,78255
ZCTA5 78256,72797,12014,78256
ZCTA5 78257,74540,10390,78257
ZCTA5 78258,116133,51672,78258
ZCTA5 78259,109429,26931,78259
ZCTA5 78260,150705,37389,78260
ZCTA5 78261,140120,27060,78261
ZCTA5 78263,81793,4514,78263
ZCTA5 78264,60245,11702,78264
ZCTA5 78266,132470,7274,78266
ZCTA5 78330,50000,429,78330
ZCTA5 78332,47199,27281,78332
ZCTA5 78336,58536,12146,78336
ZCTA5 78338,-666666666,0,78338
ZCTA5 78339,108636,362,78339
ZCTA5 78340,55375,405,78340
ZCTA5 78341,44750,1518,78341
ZCTA5 78342,42014,338,78342
ZCTA5 78343,62516,4565,78343
ZCTA5 78344,89750,419,78344
ZCTA5 78347,-666666666,112,78347
ZCTA5 78349,37813,538,78349
ZCTA5 78351,37069,633,78351
ZCTA5 78352,-666666666,51,78352
ZCTA5 78353,-666666666,481,78353
ZCTA5 78355,32636,6843,78355
ZCTA5 78357,60968,2726,78357
ZCTA5 78358,75694,633,78358
ZCTA5 78359,35750,2230,78359
ZCTA5 78360,-666666666,33,78360
ZCTA5 78361,42050,4764,78361
ZCTA5 78362,78698,10929,78362
ZCTA5 78363,56867,28820,78363
ZCTA5 78368,41286,9474,78368
ZCTA5 78369,118750,252,78369
ZCTA5 78370,69327,5155,78370
ZCTA5 78371,39250,108,78371
ZCTA5 78372,56016,5066,78372
ZCTA5 78373,90000,3314,78373
ZCTA5 78374,81580,20152,78374
ZCTA5 78375,46060,2827,78375
ZCTA5 78376,43571,122,78376
ZCTA5 78377,57522,3376,78377
ZCTA5 78379,72625,1800,78379
ZCTA5 78380,59322,23752,78380
ZCTA5 78382,63434,20043,78382
ZCTA5 78383,73125,4306,78383
ZCTA5 78384,44228,5656,78384
ZCTA5 78385,-666666666,52,78385
ZCTA5 78387,48000,9604,78387
ZCTA5 78389,37168,2036,78389
ZCTA5 78390,71940,5620,78390
ZCTA5 78391,46797,141,78391
ZCTA5 78393,60642,1932,78393
ZCTA5 78401,37796,4668,78401
ZCTA5 78402,53102,392,78402
ZCTA5 78404,60264,13607,78404
ZCTA5 78405,37188,14442,78405
ZCTA5 78406,51646,1934,78406
ZCTA5 78407,53909,1937,78407
ZCTA5 78408,43096,9631,78408
ZCTA5 78409,62813,2504,78409
ZCTA5 78410,77642,29121,78410
ZCTA5 78411,60387,24061,78411
ZCTA5 78412,60509,39728,78412
ZCTA5 78413,71624,35103,78413
ZCTA5 78414,96788,51435,78414
ZCTA5 78415,53803,41869,78415
ZCTA5 78416,44726,13116,78416
ZCTA5 78417,53941,4462,78417
ZCTA5 78418,91443,30201,78418
ZCTA5 78419,87000,693,78419
ZCTA5 78501,49451,59095,78501
ZCTA5 78503,48765,22566,78503
ZCTA5 78504,77627,61816,78504
ZCTA5 78516,51547,34960,78516
ZCTA5 78520,47331,63337,78520
ZCTA5 78521,41276,87860,78521
ZCTA5 78526,68143,59719,78526
ZCTA5 78535,30144,435,78535
ZCTA5 78536,29327,345,78536
ZCTA5 78537,36331,51346,78537
ZCTA5 78538,38904,10740,78538
ZCTA5 78539,64864,38162,78539
ZCTA5 78540,-666666666,0,78540
ZCTA5 78541,50567,49395,78541
ZCTA5 78542,52962,86111,78542
ZCTA5 78543,47657,8608,78543
ZCTA5 78545,22407,490,78545
ZCTA5 78547,11114,398,78547
ZCTA5 78548,37212,1456,78548
ZCTA5 78549,19028,876,78549
ZCTA5 78550,51524,54169,78550
ZCTA5 78552,67183,41277,78552
ZCTA5 78557,53667,14250,78557
ZCTA5 78558,46313,905,78558
ZCTA5 78559,48117,12752,78559
ZCTA5 78560,51739,4618,78560
ZCTA5 78561,43359,1005,78561
ZCTA5 78562,51583,3146,78562
ZCTA5 78563,67639,62,78563
ZCTA5 78564,-666666666,51,78564
ZCTA5 78565,-666666666,63,78565
ZCTA5 78566,64385,24927,78566
ZCTA5 78567,-666666666,405,78567
ZCTA5 78569,57000,4079,78569
ZCTA5 78570,39890,33596,78570
ZCTA5 78572,54029,78197,78572
ZCTA5 78573,51185,42874,78573
ZCTA5 78574,52536,62852,78574
ZCTA5 78575,74273,4728,78575
ZCTA5 78576,48205,13902,78576
ZCTA5 78577,49768,79903,78577
ZCTA5 78578,52041,10231,78578
ZCTA5 78579,-666666666,2548,78579
ZCTA5 78580,45074,13568,78580
ZCTA5 78582,41452,44883,78582
ZCTA5 78583,61315,5472,78583
ZCTA5 78584,30134,17823,78584
ZCTA5 78585,-666666666,0,78585
ZCTA5 78586,44158,49103,78586
ZCTA5 78588,86458,246,78588
ZCTA5 78589,51662,39958,78589
ZCTA5 78590,77750,449,78590
ZCTA5 78591,33188,163,78591
ZCTA5 78592,-666666666,600,78592
ZCTA5 78593,40194,5030,78593
ZCTA5 78594,24388,1303,78594
ZCTA5 78595,48304,5958,78595
ZCTA5 78596,53797,38942,78596
ZCTA5 78597,61357,2881,78597
ZCTA5 78598,25000,157,78598
ZCTA5 78599,55939,35400,78599
ZCTA5 78602,86976,35786,78602
ZCTA5 78605,81833,7632,78605
ZCTA5 78606,89980,6977,78606
ZCTA5 78607,57019,228,78607
ZCTA5 78608,-666666666,454,78608
ZCTA5 78609,60663,1826,78609
ZCTA5 78610,110417,46685,78610
ZCTA5 78611,78243,14463,78611
ZCTA5 78612,90925,19830,78612
ZCTA5 78613,120829,89162,78613
ZCTA5 78614,53333,324,78614
ZCTA5 78615,112805,1540,78615
ZCTA5 78616,70148,10008,78616
ZCTA5 78617,78019,28932,78617
ZCTA5 78618,83500,292,78618
ZCTA5 78619,171667,6896,78619
ZCTA5 78620,146551,20624,78620
ZCTA5 78621,88246,27860,78621
ZCTA5 78622,72941,353,78622
ZCTA5 78623,122143,1575,78623
ZCTA5 78624,67987,23610,78624
ZCTA5 78626,94967,45020,78626
ZCTA5 78628,117198,44821,78628
ZCTA5 78629,65638,12380,78629
ZCTA5 78631,73646,3357,78631
ZCTA5 78632,63250,1391,78632
ZCTA5 78633,99967,28877,78633
ZCTA5 78634,111227,43466,78634
ZCTA5 78635,-666666666,83,78635
ZCTA5 78636,59625,3842,78636
ZCTA5 78638,82760,2064,78638
ZCTA5 78639,57034,8517,78639
ZCTA5 78640,88533,71460,78640
ZCTA5 78641,131421,93399,78641
ZCTA5 78642,128086,24146,78642
ZCTA5 78643,63500,6837,78643
ZCTA5 78644,72155,20599,78644
ZCTA5 78645,108393,15042,78645
ZCTA5 78648,56533,8022,78648
ZCTA5 78650,66071,2679,78650
ZCTA5 78652,118750,5012,78652
ZCTA5 78653,92799,35417,78653
ZCTA5 78654,72669,19946,78654
ZCTA5 78655,48409,3687,78655
ZCTA5 78656,78058,2953,78656
ZCTA5 78657,93699,7061,78657
ZCTA5 78658,-666666666,70,78658
ZCTA5 78659,100625,2898,78659
ZCTA5 78660,109522,118437,78660
ZCTA5 78661,47917,658,78661
ZCTA5 78662,95238,3147,78662
ZCTA5 78663,156829,607,78663
ZCTA5 78664,85919,62272,78664
ZCTA5 78665,117240,64087,78665
ZCTA5 78666,55478,87775,78666
ZCTA5 78669,126422,11980,78669
ZCTA5 78670,76591,178,78670
ZCTA5 78671,34522,399,78671
ZCTA5 78672,47692,679,78672
ZCTA5 78674,95481,195,78674
ZCTA5 78675,37500,158,78675
ZCTA5 78676,86819,15896,78676
ZCTA5 78677,-666666666,49,78677
ZCTA5 78681,136215,58531,78681
ZCTA5 78701,154867,11114,78701
ZCTA5 78702,101304,26495,78702
ZCTA5 78703,144637,22484,78703
ZCTA5 78704,97160,50479,78704
ZCTA5 78705,30336,32937,78705
ZCTA5 78712,-666666666,206,78712
ZCTA5 78717,140483,36085,78717
ZCTA5 78719,54545,1556,78719
ZCTA5 78721,103285,10728,78721
ZCTA5 78722,101034,6576,78722
ZCTA5 78723,87978,36307,78723
ZCTA5 78724,76906,29326,78724
ZCTA5 78725,102819,10810,78725
ZCTA5 78726,92275,14117,78726
ZCTA5 78727,107194,30894,78727
ZCTA5 78728,74048,26776,78728
ZCTA5 78729,81589,30440,78729
ZCTA5 78730,146450,9669,78730
ZCTA5 78731,102886,27136,78731
ZCTA5 78732,194120,20646,78732
ZCTA5 78733,220421,9339,78733
ZCTA5 78734,129116,22091,78734
ZCTA5 78735,126216,20112,78735
ZCTA5 78736,100761,9849,78736
ZCTA5 78737,164066,26413,78737
ZCTA5 78738,169911,28790,78738
ZCTA5 78739,222552,20850,78739
ZCTA5 78741,66434,45274,78741
ZCTA5 78742,74453,638,78742
ZCTA5 78744,78474,51069,78744
ZCTA5 78745,84529,61122,78745
ZCTA5 78746,183028,28268,78746
ZCTA5 78747,86456,21757,78747
ZCTA5 78748,107652,54942,78748
ZCTA5 78749,113918,34939,78749
ZCTA5 78750,123722,29322,78750
ZCTA5 78751,81657,16027,78751
ZCTA5 78752,66404,22261,78752
ZCTA5 78753,62334,58449,78753
ZCTA5 78754,92964,31410,78754
ZCTA5 78756,97149,9844,78756
ZCTA5 78757,104946,24327,78757
ZCTA5 78758,69019,50592,78758
ZCTA5 78759,102799,44882,78759
ZCTA5 78801,58028,21487,78801
ZCTA5 78802,-666666666,0,78802
ZCTA5 78827,23087,749,78827
ZCTA5 78828,-666666666,27,78828
ZCTA5 78829,26227,1033,78829
ZCTA5 78830,32841,471,78830
ZCTA5 78832,66341,3140,78832
ZCTA5 78833,45227,1173,78833
ZCTA5 78834,36250,7204,78834
ZCTA5 78836,83000,83,78836
ZCTA5 78837,47153,137,78837
ZCTA5 78838,-666666666,124,78838
ZCTA5 78839,43769,7333,78839
ZCTA5 78840,59608,47053,78840
ZCTA5 78841,-666666666,0,78841
ZCTA5 78842,-666666666,0,78842
ZCTA5 78843,-666666666,383,78843
ZCTA5 78850,77344,935,78850
ZCTA5 78851,-666666666,47,78851
ZCTA5 78852,52295,56933,78852
ZCTA5 78860,-666666666,0,78860
ZCTA5 78861,64491,13715,78861
ZCTA5 78870,73070,1225,78870
ZCTA5 78871,-666666666,33,78871
ZCTA5 78872,42270,1166,78872
ZCTA5 78873,44688,1498,78873
ZCTA5 78877,41897,837,78877
ZCTA5 78879,95385,171,78879
ZCTA5 78880,32325,1164,78880
ZCTA5 78881,32813,1288,78881
ZCTA5 78883,36189,184,78883
ZCTA5 78884,82292,1033,78884
ZCTA5 78885,70833,49,78885
ZCTA5 78886,119276,499,78886
ZCTA5 78931,138382,204,78931
ZCTA5 78932,94265,501,78932
ZCTA5 78933,76583,1211,78933
ZCTA5 78934,66177,6833,78934
ZCTA5 78935,-666666666,650,78935
ZCTA5 78938,62500,245,78938
ZCTA5 78940,90431,2284,78940
ZCTA5 78941,75694,3334,78941
ZCTA5 78942,60084,9858,78942
ZCTA5 78943,71181,230,78943
ZCTA5 78944,140875,672,78944
ZCTA5 78945,76221,10459,78945
ZCTA5 78946,64345,760,78946
ZCTA5 78947,81371,5110,78947
ZCTA5 78948,34159,599,78948
ZCTA5 78949,88491,628,78949
ZCTA5 78950,104643,2244,78950
ZCTA5 78951,-666666666,0,78951
ZCTA5 78953,88852,958,78953
ZCTA5 78954,100096,1378,78954
ZCTA5 78956,67022,5494,78956
ZCTA5 78957,62796,10282,78957
ZCTA5 78959,51029,1401,78959
ZCTA5 78962,74577,5245,78962
ZCTA5 78963,90357,470,78963
ZCTA5 79001,137083,181,79001
ZCTA5 79002,-666666666,16,79002
ZCTA5 79003,-666666666,118,79003
ZCTA5 79005,69236,1519,79005
ZCTA5 79007,61701,13927,79007
ZCTA5 79008,-666666666,0,79008
ZCTA5 79009,44183,1795,79009
ZCTA5 79010,170464,569,79010
ZCTA5 79011,58333,208,79011
ZCTA5 79012,-666666666,0,79012
ZCTA5 79013,47875,3022,79013
ZCTA5 79014,72743,3252,79014
ZCTA5 79015,81351,23217,79015
ZCTA5 79016,-666666666,598,79016
ZCTA5 79018,-666666666,405,79018
ZCTA5 79019,69423,1745,79019
ZCTA5 79021,111250,55,79021
ZCTA5 79022,78373,10764,79022
ZCTA5 79024,68750,351,79024
ZCTA5 79025,-666666666,0,79025
ZCTA5 79027,66528,4789,79027
ZCTA5 79029,63188,15095,79029
ZCTA5 79031,46384,1213,79031
ZCTA5 79032,75577,220,79032
ZCTA5 79033,-666666666,14,79033
ZCTA5 79034,84821,468,79034
ZCTA5 79035,74773,5356,79035
ZCTA5 79036,74815,4957,79036
ZCTA5 79039,83068,686,79039
ZCTA5 79040,80625,2076,79040
ZCTA5 79041,58305,2511,79041
ZCTA5 79042,69219,1181,79042
ZCTA5 79043,55301,1511,79043
ZCTA5 79044,63200,644,79044
ZCTA5 79045,54207,18441,79045
ZCTA5 79046,63750,545,79046
